Price,Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Age
7840,0,HONDA,Cr-v,Jeep,No,Petrol,2.0,44000,4.0,Manual,4x4,Left wheel,Green,2,26
392,831,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,0,4.0,Automatic,Front,Left wheel,Silver,0,14
4391,0,VOLKSWAGEN,Golf,Hatchback,No,CNG,1.8,260000,4.0,Manual,Front,Left wheel,Silver,4,30
392,640,FORD,Fusion,Sedan,Yes,Hybrid,2.0,128341,4.0,Automatic,Front,Left wheel,Black,0,12
7213,0,SUBARU,Forester,Hatchback,No,CNG,2.0,120000,4.0,Automatic,4x4,Right-hand drive,Silver,6,23
27065,629,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,104900,4.0,Automatic,Front,Left wheel,Grey,4,10
18826,531,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,132000,4.0,Automatic,Front,Left wheel,Silver,4,13
17876,562,VOLKSWAGEN,Jetta,Sedan,No,Petrol,1.4,50950,4.0,Automatic,Front,Left wheel,Blue,10,10
10663,0,HONDA,FIT,Hatchback,No,Hybrid,1.3,136000,4.0,Variator,Front,Right-hand drive,Silver,6,14
6899,0,NISSAN,Skyline,Sedan,No,Petrol,2.5,144000,6.0,Tiptronic,Rear,Right-hand drive,Blue,6,24
157,1058,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.5,245762,6.0,Automatic,4x4,Left wheel,Black,12,13
13956,640,HYUNDAI,Sonata Limited,Sedan,Yes,Petrol,2.0,109591,4.0,Automatic,Front,Left wheel,Sky blue,8,12
27654,629,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,68201,4.0,Automatic,Front,Left wheel,White,4,10
10663,658,HONDA,Insight,Hatchback,No,Hybrid,1.3,137000,4.0,Automatic,Front,Left wheel,Grey,12,16
18817,0,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,2.0,138000,4.0,Manual,Front,Left wheel,White,10,13
5645,0,MERCEDES-BENZ,E 220,Sedan,No,Diesel,2.2,296376,4.0,Manual,Rear,Left wheel,Black,4,28
13231,707,SSANGYONG,Actyon,Sedan,Yes,Diesel,2.0,303000,4.0,Automatic,Front,Left wheel,Silver,4,14
8781,474,FIAT,500,Hatchback,Yes,Petrol,1.4,123163,4.0,Automatic,Front,Left wheel,Silver,0,12
20071,0,MITSUBISHI,Outlander,Jeep,No,Petrol,2.0,176352,4.0,Tiptronic,Front,Left wheel,White,11,13
24123,639,SSANGYONG,Korando,Jeep,Yes,Diesel,2.0,162169,4.0,Automatic,Front,Left wheel,Golden,4,11
2500,0,SUBARU,Forester,Universal,No,Petrol,2.0,180000,4.0,Manual,4x4,Left wheel,Silver,2,24
251,607,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,39552,4.0,Automatic,Front,Left wheel,Black,12,6
17249,353,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,205338,4.0,Automatic,Front,Left wheel,Silver,0,10
2352,980,TOYOTA,Corolla,Sedan,Yes,Petrol,1.8,31176,4.0,Automatic,Front,Left wheel,Black,12,7
1,1202,CHEVROLET,Lacetti,Hatchback,No,Petrol,1.6,200000,4.0,Manual,Front,Left wheel,Black,2,19
15718,1099,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.7,246600,4.0,Automatic,Front,Left wheel,Black,4,15
13291,586,TOYOTA,Prius,Sedan,Yes,Hybrid,1.8,198400,4.0,Automatic,Front,Left wheel,Grey,0,13
13172,1296,TOYOTA,Camry ჰიბრიდი,Sedan,No,Hybrid,2.4,192000,4.0,Tiptronic,Front,Left wheel,Silver,12,17
706,503,HONDA,FIT,Jeep,Yes,Petrol,1.5,277856,4.0,Automatic,Front,Left wheel,White,0,13
21953,0,FORD,C-MAX,Hatchback,Yes,Plug-in Hybrid,2.0,124000,4.0,Tiptronic,Front,Left wheel,Grey,12,10
549,810,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,47422,4.0,Automatic,Front,Left wheel,Black,12,9
17249,0,HONDA,FIT,Sedan,No,Hybrid,1.5,127000,4.0,Tiptronic,Front,Right-hand drive,Silver,6,11
941,1024,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,236571,4.0,Automatic,Front,Left wheel,Silver,12,15
470,530,NISSAN,Juke,Sedan,Yes,Petrol,1.6,108765,4.0,Automatic,4x4,Left wheel,Blue,0,12
157,1273,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,290235,6.0,Automatic,4x4,Left wheel,White,12,10
12544,0,FORD,Transit,Microbus,No,Diesel,2.0,149000,4.0,Manual,Front,Left wheel,Black,12,24
1254,1055,TOYOTA,Highlander,Jeep,Yes,Petrol,3.5,202861,6.0,Automatic,4x4,Left wheel,Silver,12,12
10976,0,HONDA,CR-Z,Sedan,No,Hybrid,1.5,170000,4.0,Automatic,Front,Left wheel,Black,4,14
5959,394,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,0,4.0,Automatic,Front,Left wheel,Black,12,11
26657,1399,LEXUS,RX 450,Jeep,No,Hybrid,3.5,0,6.0,Automatic,4x4,Left wheel,Black,0,15
50,0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.5,170000,4.0,Automatic,Front,Left wheel,Black,0,16
35124,0,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.0,197277,6.0,Automatic,4x4,Left wheel,Grey,10,16
18189,0,TOYOTA,Prius,Hatchback,No,Hybrid,1.5,42000,4.0,Automatic,Front,Left wheel,White,8,12
1568,1172,MERCEDES-BENZ,E 350,Coupe,Yes,Diesel,3.5,226251,6.0,Automatic,Rear,Left wheel,Black,12,14
941,753,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.4,181131,4.0,Automatic,Front,Left wheel,Silver,12,13
627,642,SUZUKI,SX4,Sedan,Yes,Petrol,2.0,267184,4.0,Automatic,4x4,Left wheel,Black,0,13
15367,765,CHEVROLET,Malibu,Sedan,Yes,LPG,2.0,33034,4.0,Automatic,Front,Left wheel,Black,4,10
12544,640,FORD,Focus,Hatchback,No,Petrol,2.0,215626,4.0,Manual,Front,Left wheel,Silver,12,12
23536,836,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,198474,4.0,Automatic,Front,Left wheel,Silver,4,15
37984,730,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,89298,4.0,Automatic,Front,Left wheel,White,4,9
17876,0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.8,310400,4.0,Variator,Front,Left wheel,White,6,15
30734,1053,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,200179,6.0,Automatic,4x4,Left wheel,Black,12,11
8154,0,MITSUBISHI,Airtrek,Jeep,No,CNG,2.4,14529,4.0,Tiptronic,4x4,Right-hand drive,Black,2,22
3450,271,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.5,96072,4.0,Automatic,Front,Left wheel,Blue,12,11
1725,1324,TOYOTA,Highlander,Sedan,Yes,Hybrid,3.3,226198,6.0,Automatic,4x4,Left wheel,Green,12,15
47042,1327,TOYOTA,RAV 4,Jeep,No,Petrol,2.5,15000,4.0,Automatic,Front,Left wheel,Black,2,7
1803,831,HONDA,Cr-v,Jeep,Yes,Petrol,2.4,244067,4.0,Automatic,Front,Left wheel,Silver,12,14
1882,738,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,119352,4.0,Automatic,Front,Left wheel,Black,12,8
314,639,FORD,Focus,Sedan,Yes,Petrol,2.0,142330,4.0,Automatic,Front,Left wheel,Black,12,11
25299,836,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,111200,4.0,Automatic,Front,Left wheel,Silver,4,15
20385,0,HONDA,Crosstour,Jeep,Yes,Petrol,3.5,176000,6.0,Automatic,4x4,Left wheel,Black,8,15
5959,0,BMW,316,Sedan,Yes,Petrol,1.6,294000,4.0,Manual,Rear,Left wheel,Black,4,30
39201,456,TOYOTA,Camry SE HIBRYD,Sedan,Yes,Hybrid,2.5,40899,4.0,Automatic,Front,Left wheel,Black,4,10
314,753,HYUNDAI,Tucson,Jeep,Yes,Petrol,2.4,177080,4.0,Automatic,Front,Left wheel,Silver,0,13
50,0,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.5,200000,4.0,Automatic,Front,Left wheel,Black,10,16
7527,1714,MERCEDES-BENZ,GLE 350,Jeep,Yes,Petrol,3.5,55403,6.0,Automatic,Rear,Left wheel,Black,0,8
3763,879,FORD,Fiesta,Sedan,Yes,Petrol,1.6,47736,4.0,Automatic,Front,Left wheel,Grey,12,6
6272,0,OPEL,Combo,Goods wagon,No,Petrol,1.6,23000,4.0,Manual,Front,Left wheel,Red,2,25
20385,0,MERCEDES-BENZ,ML 350,Jeep,Yes,Petrol,3.5,176000,6.0,Automatic,4x4,Left wheel,Golden,8,19
25889,642,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,144464,4.0,Automatic,Front,Left wheel,Silver,4,13
11290,690,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,59858,6.0,Automatic,Front,Left wheel,Silver,12,9
20385,862,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,180000,4.0,Automatic,Front,Left wheel,Grey,8,14
7213,0,MERCEDES-BENZ,E 290,Sedan,No,Diesel,2.9,150000,5.0,Automatic,Rear,Left wheel,Blue,4,29
40456,639,BMW,428 i,Coupe,Yes,Petrol,2.0,112000,4.0,Tiptronic,Rear,Left wheel,Black,12,11
13485,0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,0,4.0,Automatic,Front,Left wheel,White,12,16
32929,1249,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,82000,4.0,Tiptronic,Front,Left wheel,Silver,0,8
706,490,HONDA,Insight,Hatchback,Yes,Hybrid,1.3,288704,4.0,Automatic,Front,Left wheel,White,0,14
10932,447,HONDA,FIT,Universal,Yes,Hybrid,1.3,147813,4.0,Automatic,Front,Left wheel,Brown,4,12
21012,0,NISSAN,Juke Turbo,Jeep,No,Petrol,1.6,114483,4.0,Tiptronic,4x4,Left wheel,Blue,8,13
25889,528,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,70835,4.0,Automatic,Front,Left wheel,Silver,4,11
39829,919,BMW,X3,Jeep,Yes,Petrol,3.0,160000,6.0,Tiptronic,4x4,Left wheel,White,12,13
17876,0,HONDA,Civic,Sedan,Yes,Hybrid,1.5,93700,4.0,Automatic,Front,Left wheel,Grey,6,12
14583,919,BMW,X5,Jeep,Yes,Diesel,3.0,229966,6.0,Automatic,4x4,Left wheel,Black,0,13
3136,831,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.4,262690,4.0,Automatic,Front,Left wheel,Blue,12,14
9000,474,CHEVROLET,Cruze,Sedan,No,Petrol,1.4,89000,4.0,Tiptronic,Front,Left wheel,Black,8,12
6899,0,NISSAN,Skyline,Sedan,Yes,Petrol,3.5,153000,6.0,Variator,Rear,Right-hand drive,Black,2,23
20610,966,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,79482,4.0,Automatic,Front,Left wheel,Black,4,16
15681,0,MOSKVICH,400,Hatchback,No,Petrol,1.0,250000,4.0,Manual,Rear,Left wheel,Beige,0,72
9408,917,BMW,X5,Jeep,Yes,Diesel,3.0,88829,6.0,Automatic,4x4,Left wheel,Black,12,12
6899,0,BMW,318,Sedan,No,Petrol,1.8,18000,4.0,Automatic,Rear,Left wheel,Silver,4,30
7840,0,MERCEDES-BENZ,E 320,Sedan,Yes,Diesel,3.2,0,8.0,Tiptronic,Rear,Left wheel,Blue,6,23
39044,870,KIA,Optima,Sedan,Yes,Diesel,1.7,30098,4.0,Automatic,Front,Left wheel,White,4,8
23521,1018,BMW,535,Sedan,Yes,Petrol,3.0,249600,6.0,Automatic,Rear,Left wheel,Grey,12,14
549,562,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,68235,4.0,Automatic,Front,Left wheel,Red,12,10
170,0,FORD,Transit,Microbus,No,Diesel,2.4,110000,4.0,Manual,Rear,Right-hand drive,White,0,19
22200,879,FORD,Fiesta,Sedan,No,Petrol,1.6,8200,4.0,Tiptronic,Front,Left wheel,Black,10,6
251,607,TOYOTA,Camry,Jeep,Yes,Hybrid,2.5,56834,4.0,Automatic,Front,Left wheel,Black,12,6
2587,753,KIA,Optima,Sedan,Yes,Petrol,2.4,125442,4.0,Automatic,Front,Left wheel,Grey,12,13
18503,650,VOLKSWAGEN,Jetta,Sedan,No,Petrol,1.4,79000,4.0,Tiptronic,Front,Left wheel,White,6,9
28909,640,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,235300,4.0,Automatic,Front,Left wheel,Silver,4,12
36802,697,HONDA,Civic,Sedan,Yes,Petrol,1.8,66753,4.0,Automatic,Front,Left wheel,Grey,4,10
470,781,CHEVROLET,Cruze,Goods wagon,Yes,Petrol,1.4,87568,4.0,Automatic,Front,Left wheel,White,12,7
27259,833,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.2,50488,4.0,Automatic,Front,Left wheel,Silver,4,10
21326,0,TOYOTA,Prius,Sedan,Yes,Hybrid,1.8,128000,4.0,Automatic,Front,Left wheel,Red,6,13
470,1018,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.0,275862,6.0,Automatic,4x4,Left wheel,Silver,12,14
10976,0,TOYOTA,Prius,Sedan,No,Hybrid,1.5,297600,4.0,Automatic,Front,Left wheel,Grey,8,18
5018,779,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,190549,4.0,Automatic,Front,Left wheel,Black,12,12
30351,770,HYUNDAI,i40,Sedan,Yes,Diesel,1.7,151511,4.0,Automatic,Front,Left wheel,White,4,9
20,0,HONDA,FIT,Hatchback,No,Petrol,1.3,157000,4.0,Automatic,Front,Right-hand drive,Red,4,22
9408,586,NISSAN,Versa s,Hatchback,No,Petrol,1.8,120000,4.0,Automatic,Front,Left wheel,Grey,4,13
32302,1249,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,48600,4.0,Tiptronic,Front,Left wheel,Black,12,8
14113,0,MERCEDES-BENZ,C 200,Sedan,Yes,Petrol,2.0,142431,4.0,Tiptronic,Rear,Left wheel,Black,6,19
15681,0,FORD,Fiesta,Sedan,No,Petrol,1.6,64163,4.0,Manual,Front,Left wheel,White,6,9
9408,574,OPEL,Combo,Goods wagon,No,Diesel,1.3,224000,4.0,Manual,Front,Left wheel,White,4,15
125,697,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,68811,4.0,Automatic,Front,Left wheel,Black,12,10
30784,777,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,136711,4.0,Automatic,Front,Left wheel,Silver,4,11
15994,1172,MERCEDES-BENZ,E 350,Coupe,Yes,Diesel,3.5,170429,6.0,Automatic,Rear,Left wheel,Silver,12,14
3136,0,VOLKSWAGEN,Golf,Hatchback,No,Petrol,1.6,220000,1.0,Manual,Front,Left wheel,Black,0,29
14113,586,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,156446,4.0,Automatic,Front,Left wheel,Black,0,13
10036,843,TOYOTA,Prius,Hatchback,No,Hybrid,1.5,132800,4.0,Variator,Front,Left wheel,Green,8,17
26324,640,CHEVROLET,Orlando,Jeep,Yes,Diesel,2.0,132969,4.0,Automatic,Front,Left wheel,Grey,4,12
16935,353,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,94949,4.0,Automatic,Front,Left wheel,White,0,10
30583,777,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,120309,4.0,Automatic,Front,Left wheel,Black,4,11
22580,777,TOYOTA,Camry,Sedan,No,Petrol,2.5,48000,6.0,Tiptronic,Front,Left wheel,Black,12,11
8938,1399,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,256914,6.0,Automatic,4x4,Left wheel,Grey,12,15
11604,586,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,0,4.0,Variator,Front,Left wheel,Black,10,13
29166,0,MERCEDES-BENZ,C 250,Sedan,Yes,Petrol,1.8,57956,4.0,Tiptronic,Rear,Left wheel,Grey,8,12
23207,629,NISSAN,Juke,Jeep,Yes,Petrol,1.6,74000,4.0,Tiptronic,4x4,Left wheel,Silver,10,10
16320,595,HONDA,FIT,Hatchback,Yes,Petrol,1.5,111774,4.0,Automatic,Front,Left wheel,Silver,4,10
6272,0,MERCEDES-BENZ,E 320,Sedan,Yes,CNG,3.2,205000,6.0,Automatic,Rear,Left wheel,Silver,6,26
8781,333,SUBARU,XV,Jeep,Yes,Hybrid,2.0,270472,4.0,Automatic,4x4,Left wheel,White,0,11
8500,1111,TOYOTA,Vitz,Hatchback,No,Petrol,1.3,92000,4.0,Variator,4x4,Right-hand drive,White,2,13
46101,607,TOYOTA,RAV 4,Jeep,Yes,Hybrid,2.5,20955,4.0,Automatic,4x4,Left wheel,White,12,6
3293,761,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.8,159382,4.0,Automatic,Front,Left wheel,White,12,15
4077,640,FORD,Fusion,Sedan,Yes,Hybrid,2.0,320554,4.0,Automatic,Front,Left wheel,White,0,12
8938,0,NISSAN,Tiida,Hatchback,No,LPG,1.5,158000,4.0,Variator,Front,Right-hand drive,White,2,20
19121,531,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,112243,4.0,Automatic,Front,Left wheel,White,4,13
784,394,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,102397,4.0,Automatic,Front,Left wheel,Black,12,11
39201,833,MERCEDES-BENZ,Sprinter,Microbus,No,Diesel,2.2,280000,4.0,Manual,Rear,Left wheel,White,2,10
9252,1267,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,111000,4.0,Variator,Front,Right-hand drive,Silver,8,12
392,1053,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,29675,6.0,Automatic,4x4,Left wheel,Black,12,11
12544,0,BMW,320,Sedan,No,Petrol,2.2,115000,4.0,Automatic,Front,Right-hand drive,Black,4,24
9408,0,HONDA,Legend FULL,Sedan,Yes,Petrol,3.5,160000,6.0,Automatic,4x4,Right-hand drive,Blue,7,20
16383,502,TOYOTA,Aqua,Sedan,Yes,Petrol,1.5,99600,4.0,Automatic,Front,Left wheel,Yellow,4,12
14113,0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,144000,4.0,Variator,Front,Right-hand drive,Silver,8,13
18033,765,CHEVROLET,Malibu,Sedan,Yes,Diesel,2.0,33300,4.0,Automatic,Front,Left wheel,Black,4,10
22800,781,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,98000,4.0,Automatic,Front,Left wheel,White,8,13
18817,609,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,35058,4.0,Automatic,Front,Left wheel,White,12,7
5018,502,HONDA,Civic,Sedan,Yes,Hybrid,1.5,118240,4.0,Automatic,Front,Left wheel,White,0,12
7213,0,BMW,525,Sedan,Yes,Petrol,2.5,190000,6.0,Tiptronic,Rear,Left wheel,Green,4,25
12231,843,TOYOTA,Prius,Sedan,No,Hybrid,1.5,17000,4.0,Variator,Front,Left wheel,Red,8,17
4234,0,UAZ,31514,Jeep,No,Petrol,2.4,1500,4.0,Manual,4x4,Left wheel,Beige,0,40
13956,603,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,143619,6.0,Automatic,4x4,Left wheel,Black,12,10
2430,900,HONDA,Accord,Coupe,Yes,Petrol,2.4,78475,4.0,Automatic,Front,Left wheel,Blue,12,10
15367,765,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,338110,4.0,Automatic,Front,Left wheel,Silver,4,10
14740,761,TOYOTA,Prius,Sedan,No,Hybrid,1.8,138160,4.0,Automatic,Front,Left wheel,Black,8,15
4077,753,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,259934,4.0,Automatic,Front,Left wheel,Red,0,13
21012,0,MERCEDES-BENZ,200,Sedan,No,Diesel,2.2,181000,4.0,Manual,Rear,Left wheel,Black,8,17
470,1018,BMW,X5,Jeep,Yes,Diesel,3.0,282280,6.0,Automatic,4x4,Left wheel,White,12,14
19130,1292,MERCEDES-BENZ,GLE 350,Jeep,Yes,Petrol,3.0,49499,6.0,Automatic,4x4,Left wheel,Silver,0,9
11917,779,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,110019,4.0,Automatic,Front,Left wheel,Grey,12,12
17876,0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,196000,4.0,Automatic,Front,Left wheel,Grey,1,14
28830,707,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,83662,4.0,Automatic,Front,Left wheel,Silver,4,14
26657,777,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,117526,4.0,Tiptronic,Front,Left wheel,Black,10,11
17249,0,MERCEDES-BENZ,E 220,Sedan,No,Diesel,2.2,0,4.0,Automatic,Rear,Left wheel,Black,0,18
15872,531,CHEVROLET,Orlando,Jeep,Yes,Diesel,1.6,255677,4.0,Automatic,Front,Left wheel,Silver,4,13
10000,0,MERCEDES-BENZ,ML 320,Jeep,Yes,CNG,3.5,0,6.0,Automatic,4x4,Left wheel,Black,2,26
7840,0,HONDA,FIT,Hatchback,No,Petrol,1.3,177000,4.0,Automatic,Front,Right-hand drive,Blue,8,21
5900,1236,TOYOTA,Vitz,Hatchback,No,Petrol,1.3,165000,4.0,Automatic,4x4,Right-hand drive,Silver,4,14
24148,0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,92000,4.0,Automatic,Front,Left wheel,White,12,9
29793,0,MERCEDES-BENZ,220,Sedan,Yes,Diesel,2.2,300000,4.0,Tiptronic,Rear,Left wheel,White,6,24
19184,308,TOYOTA,Aqua,Hatchback,Yes,Hybrid,1.5,97500,4.0,Automatic,Front,Left wheel,White,4,10
9408,0,TOYOTA,VOXY,Minivan,No,Petrol,2.0,11111,4.0,Automatic,Front,Right-hand drive,Black,4,23
35124,1172,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,129000,6.0,Tiptronic,Rear,Left wheel,Black,12,14
12544,574,HONDA,Insight,Hatchback,No,Hybrid,1.3,111867,4.0,Automatic,Front,Left wheel,Silver,0,15
17619,707,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,185989,4.0,Automatic,Front,Left wheel,Silver,4,14
26971,0,TOYOTA,Prius,Hatchback,Yes,Plug-in Hybrid,1.8,87000,4.0,Automatic,Front,Left wheel,Silver,12,10
14454,583,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,140000,4.0,Automatic,Front,Left wheel,Silver,4,14
941,831,KIA,Sorento,Jeep,Yes,Petrol,2.4,0,4.0,Automatic,4x4,Left wheel,Silver,12,14
10349,0,MITSUBISHI,Pajero,Jeep,No,LPG,2.7,219000,4.0,Automatic,4x4,Right-hand drive,Blue,2,28
125,1324,TOYOTA,Highlander,Sedan,Yes,Hybrid,3.3,316912,6.0,Automatic,4x4,Left wheel,Blue,12,15
26030,0,MERCEDES-BENZ,Vito,Minivan,Yes,Diesel,2.2,200000,6.0,Tiptronic,Rear,Left wheel,Golden,4,17
7213,1141,TOYOTA,Camry,Sedan,No,Hybrid,2.4,127000,4.0,Automatic,Front,Left wheel,Silver,12,16
30,843,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.5,0,4.0,Automatic,Front,Left wheel,Black,2,17
10976,911,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.2,91393,4.0,Automatic,Front,Left wheel,Silver,4,15
12074,640,FORD,Fusion,Sedan,Yes,Hybrid,2.0,161000,4.0,Automatic,Front,Left wheel,Beige,10,12
26770,730,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,95184,4.0,Automatic,Front,Left wheel,Silver,4,9
11604,0,BMW,320,Sedan,Yes,LPG,2.2,110000,6.0,Automatic,Rear,Left wheel,Silver,2,22
19444,394,LEXUS,ES 300,Sedan,Yes,Hybrid,2.5,113002,4.0,Automatic,Front,Left wheel,Black,0,11
627,1104,BMW,X5,Jeep,Yes,Petrol,3.0,83466,6.0,Automatic,4x4,Left wheel,White,12,10
25402,640,FORD,Fusion,Sedan,Yes,Hybrid,2.0,135000,4.0,Variator,Front,Left wheel,White,12,12
10976,0,SUBARU,Legacy,Sedan,No,Petrol,2.0,160000,4.0,Tiptronic,4x4,Right-hand drive,White,8,20
31581,880,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,52000,4.0,Automatic,Front,Left wheel,Red,4,7
11133,562,FIAT,500 Sport,Hatchback,Yes,Petrol,1.4,59763,4.0,Manual,Front,Left wheel,Blue,6,10
15367,585,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,91200,4.0,Tiptronic,Front,Left wheel,Silver,6,12
1176,1077,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,16013,4.0,Automatic,Front,Left wheel,Grey,12,6
18189,0,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,200000,6.0,Tiptronic,Rear,Left wheel,Silver,12,18
12544,1017,FORD,Focus,Hatchback,No,Petrol,2.0,68188,4.0,Automatic,Front,Left wheel,Red,12,8
12500,843,TOYOTA,Prius,Hatchback,No,Hybrid,1.5,155000,4.0,Automatic,Front,Left wheel,Silver,8,17
7213,0,BMW,525,Sedan,No,CNG,2.5,233000,6.0,Tiptronic,Rear,Left wheel,Blue,6,27
12388,1399,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,189530,6.0,Automatic,4x4,Left wheel,Black,12,15
470,800,MAZDA,CX-7,Jeep,Yes,Petrol,2.3,184576,4.0,Automatic,4x4,Left wheel,Black,12,14
18817,738,VOLKSWAGEN,Jetta,Sedan,No,Petrol,1.4,99302,4.0,Manual,Front,Left wheel,White,6,8
15612,583,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,120000,4.0,Automatic,Front,Left wheel,Grey,4,14
23521,584,MERCEDES-BENZ,C 250,Sedan,Yes,Petrol,1.8,109000,4.0,Tiptronic,Rear,Left wheel,Blue,9,11
706,1850,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,122874,6.0,Automatic,Rear,Left wheel,Black,12,17
25089,1091,FORD,Fusion,Sedan,No,Petrol,2.5,49000,4.0,Tiptronic,Front,Left wheel,White,12,9
18189,0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,121600,4.0,Tiptronic,Front,Left wheel,Brown,4,14
22580,0,TOYOTA,Prius Plug in,Sedan,No,Plug-in Hybrid,1.8,116000,4.0,Variator,Front,Left wheel,Silver,10,13
8147,1236,HONDA,FIT PREMIUM PAKETI,Hatchback,No,Hybrid,1.3,93000,4.0,Tiptronic,Front,Right-hand drive,White,4,14
8781,431,FORD,Fusion,Sedan,Yes,Hybrid,2.0,194974,4.0,Automatic,Front,Left wheel,Black,0,9
25716,915,BMW,X5,Jeep,Yes,Diesel,3.0,141384,6.0,Automatic,4x4,Left wheel,Blue,0,11
549,1058,TOYOTA,Highlander,Jeep,Yes,Hybrid,3.5,0,6.0,Automatic,4x4,Left wheel,Grey,12,13
14426,843,TOYOTA,Prius,Hatchback,Yes,Hybrid,1.5,64000,4.0,Variator,Front,Left wheel,Carnelian red,12,17
3920,1099,TOYOTA,Venza,Jeep,Yes,Petrol,2.7,176437,4.0,Automatic,4x4,Left wheel,White,12,15
20071,890,KIA,Optima,Sedan,Yes,Petrol,2.0,31460,4.0,Automatic,Front,Left wheel,Black,4,9
7840,0,BMW,520,Sedan,No,Petrol,2.0,310000,6.0,Manual,Rear,Left wheel,Silver,4,25
2000,0,AUDI,A4,Sedan,Yes,Petrol,2.8,200000,6.0,Manual,Front,Left wheel,White,6,27
